"nmqm","Zentral","WL","Gebtyp.25","Haustyp.23","HZ.unvoll","Fussboden.HZ","bad.score.25","Kueche.offen","kue.score.23","Boden.Fak.23","Modern.Boden","Balkon.Terrasse","Besond.Ausst","Modern.Fenster","wfl.gekappt","bj","(weights)"
12.99,0,"gute","anderer","anderer",FALSE,1,2,0,1,"guter",0,0,0,0,75,1983,0.0972787865723614
12.47,0,"gute","anderer","anderer",FALSE,0,0,0,2,"guter",0,1,1,0,77,1972,0.16159471856002
17.39,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,29,1972,0.118263419924737
23.6,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,2,"guter",0,0,0,0,25,1972,0.103892993027798
20.58,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"guter",0,0,1,0,76,2013.5,0.104679808836983
22.13,0,"durchschnittliche","anderer","anderer",FALSE,0,3,1,3,"guter",0,0,1,0,47,2013.5,0.0807772162596171
24.27,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"guter",0,0,1,0,75,2020,0.0832432498065765
16.72,0,"durchschnittliche","anderer","anderer",FALSE,0,4,1,0,"guter",0,0,1,0,83,2013.5,0.0873220191879283
13.37,0,"gute","anderer","ENb",TRUE,0,0,0,1,"guter",0,1,0,0,46,1957.5,0.133731154855799
13.15,0,"gute","anderer","anderer",FALSE,0,1,1,1,"guter",0,0,1,0,92,2003.5,0.157078508950748
13.75,0,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,120,1993.5,0.0938491041973877
12.04,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,70,1993.5,0.135955821098701
16.68,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,70,1972,0.117680739882734
16,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,55,1957.5,0.131539255982274
16.11,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,54,1957.5,0.117368207254392
18.46,0,"durchschnittliche","anderer","anderer",FALSE,1,0,0,3,"guter",0,1,0,0,65,1983,0.107782510109746
14.14,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,35,1993.5,0.126417776379105
15.8,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,49,1972,0.0527682587006984
11.32,0,"durchschnittliche","Wohnblock","guter",FALSE,0,2,1,0,"guter",0,1,0,0,94,1939,0.110682532379143
12.01,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,56,1972,0.14109866078802
11.65,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,79,1993.5,0.142451867681809
12.76,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,76,1983,0.0775572399453229
14.44,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,65,1993.5,0.118818397358714
11.95,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,3,1,0,"guter",0,0,0,0,112,2003.5,0.131584661999419
12.27,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,2,0,0,"guter",1,0,0,1,66,1939,0.0652497860766316
8.2,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,0,0,0,"ohne",0,0,0,0,63,1939,0.187085517245996
13.27,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,52,1957.5,0.116156955063478
3.71,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,55,1972,0.108872607126223
11.33,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",0,1,1,0,75,1972,0.155710714880011
15.67,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,75,1972,0.134653957312823
17.06,0,"gute","anderer","anderer",FALSE,0,2,0,2,"guter",0,1,0,0,85,1993.5,0.140404249776239
14.95,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"guter",1,1,0,0,39,1972,0.0761534966175163
26.11,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,2,"guter",0,0,0,0,45,2013.5,0.110800142379459
5.22,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,90,1957.5,0.163581291083256
9.39,0,"durchschnittliche","Hochhaus","anderer",FALSE,1,0,0,0,"einfacher",0,1,0,0,66,1972,0.109324900768965
18.91,0,"durchschnittliche","anderer","anderer",FALSE,0,3,1,3,"guter",0,0,0,0,83,2022.5,0.070329187519652
14.15,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,29,1972,0.118263419924737
13.83,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,60,1972,0.124575789425558
13.65,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,63,1972,0.12652928449777
19.74,0,"gute","anderer","anderer",FALSE,0,4,1,0,"guter",0,0,1,0,76,2013.5,0.0897035328046835
19.8,0,"gute","anderer","anderer",FALSE,0,1,0,3,"guter",0,0,1,0,51,2013.5,0.109208274647859
17.97,0,"gute","anderer","anderer",FALSE,0,4,1,3,"guter",0,0,0,0,77,2013.5,0.0901699402546309
16.48,0,"gute","anderer","anderer",FALSE,0,2,1,3,"guter",0,0,1,0,70,2013.5,0.108093730526116
23.08,0,"gute","anderer","anderer",FALSE,0,1,1,0,"guter",0,1,0,0,52,1993.5,0.131918115544774
9.9,0,"durchschnittliche","Wohnblock","anderer",FALSE,1,2,0,0,"einfacher",0,1,0,0,107,1983,0.11181099744882
13.92,0,"gute","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,65,1993.5,0.126571212293545
18.05,0,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,117,2013.5,0.153782589650844
11.75,0,"gute","anderer","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,84,1993.5,0.180085919564337
14,0,"gute","anderer","anderer",FALSE,0,2,0,0,"guter",0,0,0,0,110,2013.5,0.133011500116841
12.7,0,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,0,0,0,63,1983,0.138538654161952
10.28,0,"gute","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,79,1983,0.167826395101609
12.85,0,"gute","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,82,1993.5,0.1718416025223
17.09,0,"gute","anderer","anderer",FALSE,0,2,1,0,"guter",0,0,1,0,103,2013.5,0.128269549036712
14.61,0,"durchschnittliche","anderer","anderer",FALSE,1,0,0,0,"guter",0,1,0,0,78,1983,0.115299712207995
14.02,0,"durchschnittliche","Wohnblock","ENb",FALSE,1,0,0,0,"guter",0,1,0,0,92,1972,0.120623027653934
12.24,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"anderer",0,0,0,0,59,2003.5,0.110951478562511
11.8,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,100,1957.5,0.166114884825235
12.63,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,91,1972,0.131220591871994
10.55,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,78,1972,0.152485355940128
8.73,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,55,1972,0.135339088141147
8.91,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,88,1972,0.166570132866184
17.22,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,58,1972,0.123290217457768
16.84,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,85,1972,0.141821217710515
11.04,0,"durchschnittliche","Wohnblock","anderer",FALSE,1,0,0,0,"einfacher",0,1,1,0,45,1972,0.0980426274135627
8.58,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"einfacher",0,1,0,0,74,1972,0.138935724428058
10.91,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,80,1972,0.154075136842233
16.94,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,3,"guter",0,1,0,0,90,1972,0.0811380255592438
19.57,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,1,"guter",0,1,0,0,58,1972,0.123290217457768
12.2,0,"durchschnittliche","Hochhaus","anderer",FALSE,1,1,0,0,"einfacher",1,1,0,0,82,1957.5,0.07058263337453
14.91,0,"durchschnittliche","Hochhaus","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,53,1972,0.133942385887595
8.57,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,75,1972,0.150131364878114
12.5,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,68,1972,0.129853311699566
23.08,0,"durchschnittliche","anderer","anderer",FALSE,0,3,1,0,"guter",0,0,1,0,52,2022.5,0.0598841439414521
18.29,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,2,0,2,"guter",1,1,0,0,82,1972,0.0426839818670512
11.3,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,54,1972,0.139642531491424
26.19,0,"durchschnittliche","anderer","anderer",FALSE,0,3,1,2,"guter",0,0,1,0,42,2022.5,0.0568570774231681
16.67,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,1,0,"guter",0,1,0,0,33,1983,0.111311121415029
8.39,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"ohne",0,1,0,0,77,1983,0.124494699004052
8.85,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"anderer",0,1,0,0,74,1972,0.0666779289153344
13.06,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,80,1972,0.154075136842233
17.73,0,"durchschnittliche","Hochhaus","anderer",FALSE,1,0,1,1,"guter",0,1,0,0,26,1972,0.0856570204987773
12.44,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,86,1972,0.142558590380072
9.97,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,64,1972,0.12718722251467
10.47,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,55,1972,0.12138665236348
8.01,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,80,1983,0.082125550704986
10,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"ohne",0,1,0,0,60,1972,0.221800356097672
8.03,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,84,1972,0.163150497704511
8.6,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,84,1972,0.163150497704511
9.16,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,83,1972,0.162306613307317
7.92,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,2,0,0,"einfacher",0,1,0,0,74,1972,0.0623062513337915
8.77,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,75,1972,0.155710714880011
9.06,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,93,1983,0.169410238769729
14.03,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,60,1972,0.124575789425558
8.41,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"anderer",0,1,0,0,106,1972,0.157428255482272
8.35,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,79,1972,0.158974482377325
13.15,0,"durchschnittliche","Wohnblock","anderer",FALSE,1,0,0,3,"guter",0,1,0,0,60,1983,0.105023392994674
14.7,0,"durchschnittliche","Wohnblock","anderer",FALSE,1,0,0,0,"guter",1,1,0,0,66,1983,0.0738521724410904
7.49,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,0,0,"einfacher",0,1,1,0,87,1983,0.137015276207306
18.06,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,67,1983,0.132778981231807
11.81,0,"durchschnittliche","anderer","anderer",FALSE,0,3,0,0,"guter",0,0,0,0,86,2003.5,0.114986749976453
12.2,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,59,1983,0.14730218281414
18.28,0,"gute","anderer","anderer",FALSE,0,2,0,3,"guter",1,1,0,0,90,1993.5,0.098220863731492
9.07,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,3,"anderer",0,1,0,0,57,1983,0.0562817592985369
16.84,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,95,1983,0.153529463261291
10.73,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,72,1983,0.157576101359138
9.48,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,0,"guter",0,0,1,0,53,2020,0.0828033554352005
7.85,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"einfacher",0,1,0,0,72,1993.5,0.142478548583421
14.95,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"einfacher",0,1,0,0,37,1972,0.102852836985116
16.34,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,0,0,0,56,1993.5,0.113399544008405
11.54,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,65,1993.5,0.132475632533046
25.59,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,0,"guter",0,0,1,0,34,2013.5,0.0841888102209836
14.44,0,"gute","anderer","anderer",FALSE,0,0,0,0,"guter",1,1,0,0,90,1957.5,0.114525026706645
14.52,0,"gute","anderer","anderer",FALSE,0,1,0,0,"einfacher",0,1,0,0,61,1993.5,0.143358865394833
7.92,0,"gute","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,89,1957.5,0.167142014637148
19.72,0,"gute","anderer","einfacher",FALSE,0,2,0,3,"guter",0,0,1,0,43,1918,0.098687583763542
12.38,0,"gute","anderer","ENb",FALSE,0,0,0,0,"einfacher",0,0,1,0,62,1972,0.155056233214822
14.06,0,"gute","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,90,1983,0.0796804972795835
8.7,0,"gute","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,110,1993.5,0.159839985366852
8.55,0,"gute","anderer","einfacher",FALSE,0,3,0,0,"anderer",0,1,0,0,70,1939,0.0833715307553498
17.14,0,"gute","anderer","einfacher",FALSE,0,1,0,0,"guter",0,0,0,0,35,1939,0.0968027077197641
12.49,0,"gute","anderer","anderer",FALSE,0,3,0,0,"einfacher",0,1,0,0,110,1957.5,0.0697336213565756
13.26,0,"durchschnittliche","anderer","einfacher",FALSE,0,2,0,2,"guter",0,0,0,0,83,1918,0.114001227704358
20.41,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,3,"guter",0,0,1,0,74,2013.5,0.11550764511755
10.45,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"ohne",0,0,0,0,70,1957.5,0.203641419823311
10.51,0,"durchschnittliche","anderer","einfacher",FALSE,0,1,0,0,"guter",0,1,0,0,72,1918,0.120056951834672
11.22,0,"durchschnittliche","anderer","sehr.einfacher",FALSE,0,1,0,0,"guter",0,1,0,0,80,1939,0.114762705011405
14.72,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,1,"guter",0,1,0,0,36,1972,0.109993907758967
16.56,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"einfacher",1,0,0,0,52,1957.5,0.0821211213448533
10.55,0,"durchschnittliche","anderer","einfacher",FALSE,0,0,0,2,"guter",0,1,0,0,75,1918,0.0679776956634517
11.88,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,0,0,0,"guter",0,1,0,0,56,1918,0.123197197173743
17.29,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,50,1957.5,0.114958183939263
15.82,0,"durchschnittliche","anderer","guter",FALSE,0,0,0,0,"guter",0,0,0,0,43,1939,0.105611549350855
16.06,0,"durchschnittliche","anderer","guter",FALSE,1,3,0,1,"guter",0,1,0,0,137,1918,0.0995288189207368
20,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,3,"guter",0,0,0,0,40,1993.5,0.129739592633634
24.79,0,"durchschnittliche","anderer","guter",FALSE,0,1,0,0,"guter",1,1,0,1,99,1918,0.0941368098310596
11.71,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"anderer",0,1,0,0,85,1957.5,0.123073986090969
9.08,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,1,0,0,"guter",0,0,0,0,50,1918,0.107110676125891
10.9,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,102,1983,0.0796025916980293
14.34,0,"durchschnittliche","Wohnblock","guter",FALSE,0,0,1,3,"guter",0,1,0,0,70,1918,0.132475331441108
14.82,0,"durchschnittliche","anderer","einfacher",FALSE,0,2,0,0,"guter",0,0,0,0,96,1918,0.121951727959254
13.63,0,"durchschnittliche","anderer","guter",FALSE,0,2,0,0,"guter",0,1,0,0,80,1918,0.112241365184963
12.84,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"anderer",0,1,0,0,67,1957.5,0.112105191820914
8.4,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,1,1,0,"guter",0,0,0,0,50,1918,0.107110676125891
16.42,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,3,"guter",0,0,0,0,67,1983,0.119090473102294
7.64,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,1,0,0,"guter",0,1,0,0,88,1918,0.130443594066126
15.79,0,"durchschnittliche","anderer","einfacher",FALSE,0,1,0,0,"anderer",0,1,0,0,95,1918,0.120776097325459
24.15,0,"durchschnittliche","anderer","ENb",FALSE,0,3,1,0,"guter",0,1,0,0,65,1957.5,0.0499796732677403
17.27,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"einfacher",0,1,0,0,55,1972,0.125897759150821
18.51,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,1,1,0,101,1957.5,0.134324781753985
22.01,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,2,1,2,"guter",0,0,0,0,57,1957.5,0.0534596244589229
14.31,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,51,1983,0.0611025165888299
19.19,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,0,"guter",0,0,0,0,74,2013.5,0.103599681036608
16.67,0,"durchschnittliche","anderer","anderer",FALSE,0,4,1,0,"einfacher",0,0,0,0,99,2013.5,0.0984024441163085
17.58,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"einfacher",1,1,0,0,105,1983,0.114320346902338
10.32,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,3,"einfacher",0,1,0,0,98,1983,0.161731795054177
23.81,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,2,"einfacher",0,0,0,0,20,1972,0.104994957936306
13.97,0,"durchschnittliche","anderer","einfacher",FALSE,0,1,0,0,"anderer",0,0,0,1,67,1924,0.0493063094957079
11.17,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,71,1957.5,0.142920478182439
14.02,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,51,1972,0.11889413474144
13.6,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"einfacher",0,0,0,0,43,1957.5,0.114978801484686
19.3,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,3,"guter",0,0,0,0,57,2013.5,0.0948566166123509
26.5,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,1,"guter",0,1,0,0,20,1972,0.112868743354636
19.17,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,1,"guter",0,1,0,0,36,1972,0.122636837636844
14.68,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,2,"guter",0,0,0,0,54,2003.5,0.121081381042771
17.84,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,2,"guter",0,1,0,0,38,1972,0.123915807131967
15.11,0,"durchschnittliche","anderer","anderer",FALSE,0,3,0,0,"anderer",0,0,0,0,90,2003.5,0.104821277338853
16.4,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,43,1972,0.114061368165722
19.29,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,70,1983,0.0751811008001334
15.5,0,"durchschnittliche","anderer","anderer",FALSE,0,2,0,2,"anderer",0,0,0,0,54,2013.5,0.0833878567685418
13.76,0,"durchschnittliche","anderer","anderer",FALSE,0,0,1,0,"einfacher",0,1,0,0,50,1983,0.140583968690973
14,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,65,1957.5,0.124259050723499
10.94,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"anderer",0,1,0,0,54,1957.5,0.116841118084959
13.08,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,59,1957.5,0.060225897676234
15.58,0,"durchschnittliche","Hochhaus","anderer",FALSE,0,1,0,2,"guter",0,1,0,0,35,1972,0.109424792100831
16.82,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"einfacher",1,0,0,0,75,1993.5,0.0549909464701241
12.72,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"einfacher",0,1,0,0,58,1957.5,0.124281881464759
16.92,0,"durchschnittliche","anderer","anderer",FALSE,0,3,0,3,"guter",0,0,0,0,71,2013.5,0.0914848660589609
15.14,0,"durchschnittliche","anderer","anderer",FALSE,0,1,1,2,"guter",0,1,0,0,72,1983,0.0681335438036008
11.19,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,0,0,0,"guter",0,0,0,0,59,1957.5,0.13429677670946
20.67,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",1,1,0,0,53,1972,0.0818895162142773
11.33,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"guter",0,1,0,0,70,1972,0.146288441582371
15.31,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,4,0,0,"guter",1,0,0,0,110,1957.5,0.0385881696118094
11.72,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,1,0,0,"guter",0,0,0,0,63,1957.5,0.122976799765699
16.89,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,57,1993.5,0.141699557082661
20.41,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",1,0,0,0,63,1972,0.086248914619201
19.67,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"einfacher",0,1,0,0,31,1972,0.123937691057926
7.58,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"guter",0,0,0,0,55,1993.5,0.140237238557002
12.52,0,"durchschnittliche","anderer","einfacher",FALSE,0,2,0,0,"guter",0,0,0,0,71,1918,0.107122994363995
9.44,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,1,0,0,"anderer",0,1,0,0,71,1924,0.100679682580453
13.49,0,"durchschnittliche","anderer","ENb",FALSE,0,2,0,0,"guter",0,1,0,0,116,1957.5,0.0725954904692617
14.81,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,63,1957.5,0.122976799765699
11.9,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,92,1972,0.147064039472103
9.71,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,1,0,0,75,1993.5,0.155564872798188
8.29,0,"durchschnittliche","anderer","anderer",FALSE,0,3,0,0,"guter",0,1,0,0,70,1972,0.105548746176896
23.15,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,54,1957.5,0.117368207254392
10.15,0,"durchschnittliche","Wohnblock","ENb",FALSE,0,1,0,0,"guter",0,1,0,0,65,1957.5,0.124259050723499
9.96,0,"durchschnittliche","anderer","einfacher",FALSE,0,0,1,0,"guter",0,1,0,0,63,1939,0.117155825753811
9.88,0,"durchschnittliche","anderer","einfacher",FALSE,0,1,0,0,"guter",0,1,0,0,88,1918,0.130443594066126
14.43,0,"durchschnittliche","Wohnblock","guter",FALSE,0,0,0,1,"guter",0,0,0,0,54,1939,0.1118127099122
8.86,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"anderer",0,0,0,0,55,1957.5,0.117448723966308
14.87,0,"durchschnittliche","anderer","sehr.einfacher",FALSE,0,1,0,1,"guter",0,1,0,0,68,1939,0.107838429835713
15.55,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,0,0,"guter",0,1,0,0,60,1957.5,0.108595910609779
9.57,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,0,0,0,"einfacher",0,1,0,0,99,1957.5,0.171397073031273
19,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,1,0,0,"anderer",0,1,0,0,54,1972,0.107822961874214
12.91,0,"durchschnittliche","anderer","ENb",FALSE,0,0,0,0,"guter",0,0,0,0,55,1957.5,0.131539255982274
21.24,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,1,3,"guter",0,1,0,0,49,1993.5,0.109356062395363
21.07,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,3,"guter",0,0,1,0,55,2013.5,0.0938777103221029
16.18,0,"durchschnittliche","Wohnblock","anderer",FALSE,0,2,1,3,"guter",0,0,0,0,89,2013.5,0.111980264928316
16.92,0,"durchschnittliche","Wohnblock","einfacher",FALSE,0,1,0,0,"guter",0,1,0,0,60,1939,0.103455640455887
12.31,0,"durchschnittliche","Wohnblock","einfacher",TRUE,0,1,0,0,"guter",0,0,0,0,65,1918,0.0578883141751235
18.03,0,"durchschnittliche","anderer","anderer",FALSE,0,0,0,0,"guter",0,0,0,0,48,1957.5,0.063424465317526
15.82,0,"durchschnittliche","anderer","anderer",FALSE,0,1,0,0,"guter",0,1,0,0,61,1993.5,0.0648778193714704
18.37,0,"durchschnittliche","anderer","anderer",FALSE,0,2,1,3,"guter",0,1,0,0,72,1972,0.118907705753148
12.33,0,"durchschnittliche","anderer","ENb",FALSE,0,1,0,1,"einfacher",0,0,0,0,68,1972,0.13467906596794
11.35,0,"durchschnittliche","Wohnblock","sehr.einfacher",FALSE,0,1,0,0,"guter",0,0,0,0,60,1939,0.0517278202279435
